genus_name,scientific_name,family_name,order_name,class_name,phylum_name,kingdom_name,infra_name,population,category
Brazieria,Brazieria minuscula,ZONITIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,DD
Brazieria,Brazieria obesa,ZONITIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,DD
Brazieria,Brazieria velata,ZONITIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,DD
Brennania,Brennania belkini,TABANIDAE,DIPTERA,INSECTA,ARTHROPODA,ANIMALIA,,,VU
Breviceps,Breviceps gibbosus,BREVICIPITIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,NT
Breviceps,Breviceps macrops,BREVICIPITIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,NT
Brookesia,Brookesia perarmata,CHAMAELEONIDAE,SQUAMATA,REPTILIA,CHORDATA,ANIMALIA,,,EN
Brotomys,Brotomys voratus,ECHIMYIDAE,RODENTIA,MAMMALIA,CHORDATA,ANIMALIA,,,EX
Bubalus,Bubalus depressicornis,BOVIDAE,CETARTIODACTYLA,MAMMALIA,CHORDATA,ANIMALIA,,,EN
Bubalus,Bubalus mindorensis,BOVIDAE,CETARTIODACTYLA,MAMMALIA,CHORDATA,ANIMALIA,,,CR
Bubalus,Bubalus quarlesi,BOVIDAE,CETARTIODACTYLA,MAMMALIA,CHORDATA,ANIMALIA,,,EN
Bubalus,Bubalus arnee,BOVIDAE,CETARTIODACTYLA,MAMMALIA,CHORDATA,ANIMALIA,,,EN
Budorcas,Budorcas taxicolor,BOVIDAE,CETARTIODACTYLA,MAMMALIA,CHORDATA,ANIMALIA,,,VU
Buffetia,Buffetia retinaculum,HELICARIONIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Anaxyrus,Anaxyrus exsul,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,VU
Anaxyrus,Anaxyrus houstonensis,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,EN
Incilius,Incilius periglenes,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,EX
Anaxyrus,Anaxyrus retiformis,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,LC
Vandijkophrynus,Vandijkophrynus amatolicus,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,CR
Rhinella,Rhinella atacamensis,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,VU
Anaxyrus,Anaxyrus boreas,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,LC
Anaxyrus,Anaxyrus canorus,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,EN
Anaxyrus,Anaxyrus nelsoni,BUFONIDAE,ANURA,AMPHIBIA,CHORDATA,ANIMALIA,,,EN
Bulimulus,Bulimulus adelphus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus akamatus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Bulimulus,Bulimulus alethorhytidus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Bulimulus,Bulimulus amastroides,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Bulimulus,Bulimulus blombergi,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Bulimulus,Bulimulus calvus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Bulimulus,Bulimulus cavagnaroi,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Bulimulus,Bulimulus darwini,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Bulimulus,Bulimulus eos,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus eschariferus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus hirsutus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus jacobi,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus lycodus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus nesioticus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,VU
Bulimulus,Bulimulus nux,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,EN
Bulimulus,Bulimulus ochsneri,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus reibischi,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus rugiferus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,DD
Bulimulus,Bulimulus saeronius,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus sculpturatus,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
Bulimulus,Bulimulus tanneri,ORTHALICIDAE,STYLOMMATOPHORA,GASTROPODA,MOLLUSCA,ANIMALIA,,,CR
